"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate	% of Total Deaths
	"Bibb County, AL"	"01007"	"2003"	"2003"	Suppressed	21399	Suppressed	Suppressed	Suppressed
	"Bibb County, AL"	"01007"	"2004"	"2004"	Suppressed	21721	Suppressed	Suppressed	Suppressed
	"Bibb County, AL"	"01007"	"2005"	"2005"	Suppressed	22042	Suppressed	Suppressed	Suppressed
	"Bibb County, AL"	"01007"	"2006"	"2006"	Suppressed	22099	Suppressed	Suppressed	Suppressed
	"Bibb County, AL"	"01007"	"2007"	"2007"	Suppressed	22438	Suppressed	Suppressed	Suppressed
	"Bibb County, AL"	"01007"	"2008"	"2008"	Suppressed	22705	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"1999"	"1999"	Suppressed	50237	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"2000"	"2000"	Suppressed	51024	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"2001"	"2001"	Suppressed	51845	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"2002"	"2002"	Suppressed	52551	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"2003"	"2003"	Suppressed	53457	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"2004"	"2004"	Suppressed	54124	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"2005"	"2005"	Suppressed	54624	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"2006"	"2006"	Suppressed	55485	Suppressed	Suppressed	Suppressed
	"Blount County, AL"	"01009"	"2007"	"2007"	13	56240	Unreliable	Unreliable	0.00%
	"Blount County, AL"	"01009"	"2008"	"2008"	Suppressed	57055	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"1999"	"1999"	Suppressed	11755	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2000"	"2000"	Suppressed	11714	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2001"	"2001"	Suppressed	11358	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2002"	"2002"	Suppressed	11256	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2003"	"2003"	Suppressed	11316	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2004"	"2004"	Suppressed	11056	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2005"	"2005"	Suppressed	11011	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2006"	"2006"	Suppressed	10776	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2007"	"2007"	Suppressed	11011	Suppressed	Suppressed	Suppressed
	"Bullock County, AL"	"01011"	"2008"	"2008"	Suppressed	10953	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"1999"	"1999"	Suppressed	21605	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2000"	"2000"	Suppressed	21399	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2001"	"2001"	Suppressed	21139	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2002"	"2002"	Suppressed	20803	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2003"	"2003"	Suppressed	20833	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2004"	"2004"	Suppressed	20870	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2005"	"2005"	Suppressed	20830	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2006"	"2006"	Suppressed	20815	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2007"	"2007"	Suppressed	20894	Suppressed	Suppressed	Suppressed
	"Butler County, AL"	"01013"	"2008"	"2008"	Suppressed	20949	Suppressed	Suppressed	Suppressed
	"Calhoun County, AL"	"01015"	"1999"	"1999"	19	114910	Unreliable	Unreliable	0.01%
	"Calhoun County, AL"	"01015"	"2000"	"2000"	13	112249	Unreliable	Unreliable	0.00%
	"Calhoun County, AL"	"01015"	"2001"	"2001"	18	111266	Unreliable	Unreliable	0.01%
	"Calhoun County, AL"	"01015"	"2002"	"2002"	14	111625	Unreliable	Unreliable	0.00%
	"Calhoun County, AL"	"01015"	"2003"	"2003"	16	112705	Unreliable	Unreliable	0.00%
	"Calhoun County, AL"	"01015"	"2004"	"2004"	20	113462	17.63	16.75	0.01%
	"Calhoun County, AL"	"01015"	"2005"	"2005"	14	114477	Unreliable	Unreliable	0.00%
	"Calhoun County, AL"	"01015"	"2006"	"2006"	21	115388	18.20	18.06	0.01%
	"Calhoun County, AL"	"01015"	"2007"	"2007"	17	116211	Unreliable	Unreliable	0.01%
	"Calhoun County, AL"	"01015"	"2008"	"2008"	14	117274	Unreliable	Unreliable	0.00%
	"Chambers County, AL"	"01017"	"1999"	"1999"	Suppressed	36527	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2000"	"2000"	Suppressed	36583	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2001"	"2001"	Suppressed	36274	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2002"	"2002"	Suppressed	35965	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2003"	"2003"	Suppressed	35680	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2004"	"2004"	Suppressed	35463	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2005"	"2005"	Suppressed	35279	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2006"	"2006"	Suppressed	34945	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2007"	"2007"	Suppressed	34847	Suppressed	Suppressed	Suppressed
	"Chambers County, AL"	"01017"	"2008"	"2008"	Suppressed	34563	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"1999"	"1999"	Suppressed	23605	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2000"	"2000"	Suppressed	23988	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2001"	"2001"	Suppressed	24182	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2002"	"2002"	Suppressed	24403	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2003"	"2003"	Suppressed	24591	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2004"	"2004"	Suppressed	24887	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2005"	"2005"	Suppressed	25031	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2006"	"2006"	Suppressed	25466	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2007"	"2007"	Suppressed	25553	Suppressed	Suppressed	Suppressed
	"Cherokee County, AL"	"01019"	"2008"	"2008"	Suppressed	25636	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"1999"	"1999"	Suppressed	38862	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2000"	"2000"	Suppressed	39593	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2001"	"2001"	Suppressed	40197	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2002"	"2002"	Suppressed	40683	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2003"	"2003"	Suppressed	41079	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2004"	"2004"	Suppressed	41534	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2005"	"2005"	Suppressed	41946	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2006"	"2006"	Suppressed	42318	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2007"	"2007"	Suppressed	42881	Suppressed	Suppressed	Suppressed
	"Chilton County, AL"	"01021"	"2008"	"2008"	Suppressed	43239	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"1999"	"1999"	Suppressed	15931	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2000"	"2000"	Suppressed	15922	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2001"	"2001"	Suppressed	15677	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2002"	"2002"	Suppressed	15367	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2003"	"2003"	Suppressed	15199	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2004"	"2004"	Suppressed	14930	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2005"	"2005"	Suppressed	14545	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2006"	"2006"	Suppressed	14431	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2007"	"2007"	Suppressed	14216	Suppressed	Suppressed	Suppressed
	"Choctaw County, AL"	"01023"	"2008"	"2008"	Suppressed	14114	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"1999"	"1999"	Suppressed	27919	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2000"	"2000"	Suppressed	27867	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2001"	"2001"	Suppressed	27624	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2002"	"2002"	Suppressed	27267	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2003"	"2003"	Suppressed	27090	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2004"	"2004"	Suppressed	26958	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2005"	"2005"	Suppressed	26764	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2006"	"2006"	Suppressed	26755	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2007"	"2007"	Suppressed	26436	Suppressed	Suppressed	Suppressed
	"Clarke County, AL"	"01025"	"2008"	"2008"	Suppressed	26283	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"1999"	"1999"	Suppressed	14174	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2000"	"2000"	Suppressed	14254	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2001"	"2001"	Suppressed	14298	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2002"	"2002"	Suppressed	14257	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2003"	"2003"	Suppressed	14203	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2004"	"2004"	Suppressed	14121	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2005"	"2005"	Suppressed	14077	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2006"	"2006"	Suppressed	14053	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2007"	"2007"	Suppressed	14085	Suppressed	Suppressed	Suppressed
	"Clay County, AL"	"01027"	"2008"	"2008"	Suppressed	14161	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"1999"	"1999"	Suppressed	14039	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2000"	"2000"	Suppressed	14123	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2001"	"2001"	Suppressed	14222	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2002"	"2002"	Suppressed	14416	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2003"	"2003"	Suppressed	14438	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2004"	"2004"	Suppressed	14339	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2005"	"2005"	Suppressed	14368	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2006"	"2006"	Suppressed	14538	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2007"	"2007"	Suppressed	14799	Suppressed	Suppressed	Suppressed
	"Cleburne County, AL"	"01029"	"2008"	"2008"	Suppressed	14874	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"1999"	"1999"	Suppressed	43667	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2000"	"2000"	Suppressed	43615	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2001"	"2001"	Suppressed	43716	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2002"	"2002"	Suppressed	43930	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2003"	"2003"	Suppressed	44315	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2004"	"2004"	Suppressed	45053	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2005"	"2005"	Suppressed	45604	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2006"	"2006"	Suppressed	46228	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2007"	"2007"	Suppressed	47458	Suppressed	Suppressed	Suppressed
	"Coffee County, AL"	"01031"	"2008"	"2008"	Suppressed	48516	Suppressed	Suppressed	Suppressed
	"Colbert County, AL"	"01033"	"1999"	"1999"	13	54715	Unreliable	Unreliable	0.00%
	"Colbert County, AL"	"01033"	"2000"	"2000"	10	54984	Unreliable	Unreliable	0.00%
	"Colbert County, AL"	"01033"	"2001"	"2001"	Suppressed	54793	Suppressed	Suppressed	Suppressed
	"Colbert County, AL"	"01033"	"2002"	"2002"	Suppressed	54536	Suppressed	Suppressed	Suppressed
	"Colbert County, AL"	"01033"	"2003"	"2003"	10	54279	Unreliable	Unreliable	0.00%
	"Colbert County, AL"	"01033"	"2004"	"2004"	10	54380	Unreliable	Unreliable	0.00%
	"Colbert County, AL"	"01033"	"2005"	"2005"	Suppressed	54359	Suppressed	Suppressed	Suppressed
	"Colbert County, AL"	"01033"	"2006"	"2006"	Suppressed	54413	Suppressed	Suppressed	Suppressed
	"Colbert County, AL"	"01033"	"2007"	"2007"	12	54486	Unreliable	Unreliable	0.00%
	"Colbert County, AL"	"01033"	"2008"	"2008"	Suppressed	54473	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"1999"	"1999"	Suppressed	14158	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2000"	"2000"	Suppressed	14089	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2001"	"2001"	Suppressed	13940	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2002"	"2002"	Suppressed	13793	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2003"	"2003"	Suppressed	13585	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2004"	"2004"	Suppressed	13430	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2005"	"2005"	Suppressed	13421	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2006"	"2006"	Suppressed	13603	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2007"	"2007"	Suppressed	13441	Suppressed	Suppressed	Suppressed
	"Conecuh County, AL"	"01035"	"2008"	"2008"	Suppressed	13388	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"1999"	"1999"	Suppressed	12135	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2000"	"2000"	Suppressed	12202	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2001"	"2001"	Suppressed	11848	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2002"	"2002"	Suppressed	11740	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2003"	"2003"	Suppressed	11732	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2004"	"2004"	Suppressed	11560	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2005"	"2005"	Suppressed	11467	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2006"	"2006"	Suppressed	11451	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2007"	"2007"	Suppressed	11439	Suppressed	Suppressed	Suppressed
	"Coosa County, AL"	"01037"	"2008"	"2008"	Suppressed	11493	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"1999"	"1999"	Suppressed	37843	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2000"	"2000"	Suppressed	37631	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2001"	"2001"	Suppressed	37069	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2002"	"2002"	Suppressed	36901	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2003"	"2003"	Suppressed	36860	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2004"	"2004"	Suppressed	36806	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2005"	"2005"	Suppressed	37204	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2006"	"2006"	Suppressed	37441	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2007"	"2007"	Suppressed	37631	Suppressed	Suppressed	Suppressed
	"Covington County, AL"	"01039"	"2008"	"2008"	Suppressed	37545	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"1999"	"1999"	Suppressed	13584	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2000"	"2000"	Suppressed	13665	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2001"	"2001"	Suppressed	13724	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2002"	"2002"	Suppressed	13635	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2003"	"2003"	Suppressed	13652	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2004"	"2004"	Suppressed	13727	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2005"	"2005"	Suppressed	13699	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2006"	"2006"	Suppressed	13880	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2007"	"2007"	Suppressed	13956	Suppressed	Suppressed	Suppressed
	"Crenshaw County, AL"	"01041"	"2008"	"2008"	Suppressed	13922	Suppressed	Suppressed	Suppressed
	"Cullman County, AL"	"01043"	"1999"	"1999"	Suppressed	77065	Suppressed	Suppressed	Suppressed
	"Cullman County, AL"	"01043"	"2000"	"2000"	12	77483	Unreliable	Unreliable	0.00%
	"Cullman County, AL"	"01043"	"2001"	"2001"	Suppressed	77415	Suppressed	Suppressed	Suppressed
	"Cullman County, AL"	"01043"	"2002"	"2002"	10	77443	Unreliable	Unreliable	0.00%
	"Cullman County, AL"	"01043"	"2003"	"2003"	Suppressed	77657	Suppressed	Suppressed	Suppressed
	"Cullman County, AL"	"01043"	"2004"	"2004"	Suppressed	78131	Suppressed	Suppressed	Suppressed
	"Cullman County, AL"	"01043"	"2005"	"2005"	15	78692	Unreliable	Unreliable	0.00%
	"Cullman County, AL"	"01043"	"2006"	"2006"	11	79044	Unreliable	Unreliable	0.00%
	"Cullman County, AL"	"01043"	"2007"	"2007"	10	79576	Unreliable	Unreliable	0.00%
	"Cullman County, AL"	"01043"	"2008"	"2008"	15	80273	Unreliable	Unreliable	0.00%
	"Dale County, AL"	"01045"	"1999"	"1999"	Suppressed	49118	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2000"	"2000"	Suppressed	49129	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2001"	"2001"	Suppressed	49254	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2002"	"2002"	Suppressed	49373	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2003"	"2003"	Suppressed	49215	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2004"	"2004"	Suppressed	49245	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2005"	"2005"	Suppressed	49050	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2006"	"2006"	Suppressed	49077	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2007"	"2007"	Suppressed	49488	Suppressed	Suppressed	Suppressed
	"Dale County, AL"	"01045"	"2008"	"2008"	Suppressed	49871	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"1999"	"1999"	Suppressed	46722	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2000"	"2000"	Suppressed	46365	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2001"	"2001"	Suppressed	46132	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2002"	"2002"	Suppressed	45377	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2003"	"2003"	Suppressed	45170	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2004"	"2004"	Suppressed	44795	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2005"	"2005"	Suppressed	44434	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2006"	"2006"	Suppressed	44323	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2007"	"2007"	Suppressed	44194	Suppressed	Suppressed	Suppressed
	"Dallas County, AL"	"01047"	"2008"	"2008"	Suppressed	44265	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"1999"	"1999"	10	63593	Unreliable	Unreliable	0.00%
	"DeKalb County, AL"	"01049"	"2000"	"2000"	Suppressed	64452	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"2001"	"2001"	Suppressed	65678	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"2002"	"2002"	Suppressed	65861	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"2003"	"2003"	Suppressed	66530	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"2004"	"2004"	Suppressed	67260	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"2005"	"2005"	Suppressed	67794	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"2006"	"2006"	Suppressed	68495	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"2007"	"2007"	Suppressed	69450	Suppressed	Suppressed	Suppressed
	"DeKalb County, AL"	"01049"	"2008"	"2008"	10	70228	Unreliable	Unreliable	0.00%
	"Elmore County, AL"	"01051"	"1999"	"1999"	Suppressed	64668	Suppressed	Suppressed	Suppressed
	"Elmore County, AL"	"01051"	"2000"	"2000"	Suppressed	65874	Suppressed	Suppressed	Suppressed
	"Elmore County, AL"	"01051"	"2001"	"2001"	Suppressed	67459	Suppressed	Suppressed	Suppressed
	"Elmore County, AL"	"01051"	"2002"	"2002"	Suppressed	68659	Suppressed	Suppressed	Suppressed
	"Elmore County, AL"	"01051"	"2003"	"2003"	Suppressed	69935	Suppressed	Suppressed	Suppressed
	"Elmore County, AL"	"01051"	"2004"	"2004"	Suppressed	71018	Suppressed	Suppressed	Suppressed
	"Elmore County, AL"	"01051"	"2005"	"2005"	Suppressed	72978	Suppressed	Suppressed	Suppressed
	"Elmore County, AL"	"01051"	"2006"	"2006"	13	75246	Unreliable	Unreliable	0.00%
	"Elmore County, AL"	"01051"	"2007"	"2007"	Suppressed	77124	Suppressed	Suppressed	Suppressed
	"Elmore County, AL"	"01051"	"2008"	"2008"	Suppressed	77698	Suppressed	Suppressed	Suppressed
