"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Chambers County, AL"	"01017"	"2012"	"2012"	Suppressed	28077	Suppressed
	"Chambers County, AL"	"01017"	"2013"	"2013"	Suppressed	28068	Suppressed
	"Chambers County, AL"	"01017"	"2014"	"2014"	Suppressed	27825	Suppressed
	"Chambers County, AL"	"01017"	"2015"	"2015"	Suppressed	27759	Suppressed
	"Chambers County, AL"	"01017"	"2016"	"2016"	Suppressed	27388	Suppressed
	"Cherokee County, AL"	"01019"	"2009"	"2009"	Suppressed	21261	Suppressed
	"Cherokee County, AL"	"01019"	"2010"	"2010"	Suppressed	21338	Suppressed
	"Cherokee County, AL"	"01019"	"2011"	"2011"	Suppressed	21262	Suppressed
	"Cherokee County, AL"	"01019"	"2012"	"2012"	Suppressed	20992	Suppressed
	"Cherokee County, AL"	"01019"	"2013"	"2013"	Suppressed	20939	Suppressed
	"Cherokee County, AL"	"01019"	"2014"	"2014"	Suppressed	20591	Suppressed
	"Cherokee County, AL"	"01019"	"2015"	"2015"	Suppressed	20281	Suppressed
	"Cherokee County, AL"	"01019"	"2016"	"2016"	Suppressed	20061	Suppressed
	"Chilton County, AL"	"01021"	"2009"	"2009"	Suppressed	37626	Suppressed
	"Chilton County, AL"	"01021"	"2010"	"2010"	Suppressed	37722	Suppressed
	"Chilton County, AL"	"01021"	"2011"	"2011"	Suppressed	37709	Suppressed
	"Chilton County, AL"	"01021"	"2012"	"2012"	Suppressed	37450	Suppressed
	"Chilton County, AL"	"01021"	"2013"	"2013"	Suppressed	37398	Suppressed
	"Chilton County, AL"	"01021"	"2014"	"2014"	Suppressed	37254	Suppressed
	"Chilton County, AL"	"01021"	"2015"	"2015"	Suppressed	37112	Suppressed
	"Chilton County, AL"	"01021"	"2016"	"2016"	Suppressed	36886	Suppressed
	"Choctaw County, AL"	"01023"	"2009"	"2009"	Suppressed	11455	Suppressed
	"Choctaw County, AL"	"01023"	"2010"	"2010"	Suppressed	11340	Suppressed
	"Choctaw County, AL"	"01023"	"2011"	"2011"	Suppressed	11018	Suppressed
	"Choctaw County, AL"	"01023"	"2012"	"2012"	Suppressed	10958	Suppressed
	"Choctaw County, AL"	"01023"	"2013"	"2013"	Suppressed	10696	Suppressed
	"Choctaw County, AL"	"01023"	"2014"	"2014"	Suppressed	10556	Suppressed
	"Choctaw County, AL"	"01023"	"2015"	"2015"	Suppressed	10367	Suppressed
	"Choctaw County, AL"	"01023"	"2016"	"2016"	Suppressed	10158	Suppressed
	"Clarke County, AL"	"01025"	"2009"	"2009"	Suppressed	21948	Suppressed
	"Clarke County, AL"	"01025"	"2010"	"2010"	Suppressed	21659	Suppressed
	"Clarke County, AL"	"01025"	"2011"	"2011"	Suppressed	21436	Suppressed
	"Clarke County, AL"	"01025"	"2012"	"2012"	Suppressed	20828	Suppressed
	"Clarke County, AL"	"01025"	"2013"	"2013"	Suppressed	20793	Suppressed
	"Clarke County, AL"	"01025"	"2014"	"2014"	Suppressed	20460	Suppressed
	"Clarke County, AL"	"01025"	"2015"	"2015"	Suppressed	20113	Suppressed
	"Clarke County, AL"	"01025"	"2016"	"2016"	Suppressed	19751	Suppressed
	"Clay County, AL"	"01027"	"2009"	"2009"	Suppressed	11554	Suppressed
	"Clay County, AL"	"01027"	"2010"	"2010"	Suppressed	11483	Suppressed
	"Clay County, AL"	"01027"	"2011"	"2011"	Suppressed	11277	Suppressed
	"Clay County, AL"	"01027"	"2012"	"2012"	Suppressed	10949	Suppressed
	"Clay County, AL"	"01027"	"2013"	"2013"	Suppressed	10917	Suppressed
	"Clay County, AL"	"01027"	"2014"	"2014"	Suppressed	10921	Suppressed
	"Clay County, AL"	"01027"	"2015"	"2015"	Suppressed	10855	Suppressed
	"Clay County, AL"	"01027"	"2016"	"2016"	Suppressed	10704	Suppressed
	"Cleburne County, AL"	"01029"	"2009"	"2009"	Suppressed	12583	Suppressed
	"Cleburne County, AL"	"01029"	"2010"	"2010"	Suppressed	12611	Suppressed
	"Cleburne County, AL"	"01029"	"2011"	"2011"	Suppressed	12429	Suppressed
	"Cleburne County, AL"	"01029"	"2012"	"2012"	Suppressed	12242	Suppressed
	"Cleburne County, AL"	"01029"	"2013"	"2013"	Suppressed	12293	Suppressed
	"Cleburne County, AL"	"01029"	"2014"	"2014"	Suppressed	12307	Suppressed
	"Cleburne County, AL"	"01029"	"2015"	"2015"	Suppressed	12197	Suppressed
	"Cleburne County, AL"	"01029"	"2016"	"2016"	Suppressed	12116	Suppressed
	"Coffee County, AL"	"01031"	"2009"	"2009"	Suppressed	42245	Suppressed
	"Coffee County, AL"	"01031"	"2010"	"2010"	Suppressed	42738	Suppressed
	"Coffee County, AL"	"01031"	"2011"	"2011"	Suppressed	43120	Suppressed
	"Coffee County, AL"	"01031"	"2012"	"2012"	Suppressed	43590	Suppressed
	"Coffee County, AL"	"01031"	"2013"	"2013"	Suppressed	42992	Suppressed
	"Coffee County, AL"	"01031"	"2014"	"2014"	Suppressed	42791	Suppressed
	"Coffee County, AL"	"01031"	"2015"	"2015"	12	42932	Unreliable
	"Coffee County, AL"	"01031"	"2016"	"2016"	Suppressed	42817	Suppressed
	"Colbert County, AL"	"01033"	"2009"	"2009"	Suppressed	45008	Suppressed
	"Colbert County, AL"	"01033"	"2010"	"2010"	Suppressed	44965	Suppressed
	"Colbert County, AL"	"01033"	"2011"	"2011"	Suppressed	44934	Suppressed
	"Colbert County, AL"	"01033"	"2012"	"2012"	Suppressed	44759	Suppressed
	"Colbert County, AL"	"01033"	"2013"	"2013"	Suppressed	44631	Suppressed
	"Colbert County, AL"	"01033"	"2014"	"2014"	11	44444	Unreliable
	"Colbert County, AL"	"01033"	"2015"	"2015"	Suppressed	44122	Suppressed
	"Colbert County, AL"	"01033"	"2016"	"2016"	Suppressed	43798	Suppressed
	"Conecuh County, AL"	"01035"	"2009"	"2009"	Suppressed	10900	Suppressed
	"Conecuh County, AL"	"01035"	"2010"	"2010"	Suppressed	10866	Suppressed
	"Conecuh County, AL"	"01035"	"2011"	"2011"	Suppressed	10667	Suppressed
	"Conecuh County, AL"	"01035"	"2012"	"2012"	Suppressed	10488	Suppressed
	"Conecuh County, AL"	"01035"	"2013"	"2013"	Suppressed	10345	Suppressed
	"Conecuh County, AL"	"01035"	"2014"	"2014"	Suppressed	10083	Suppressed
	"Conecuh County, AL"	"01035"	"2015"	"2015"	Suppressed	10025	Suppressed
	"Conecuh County, AL"	"01035"	"2016"	"2016"	Suppressed	9734	Suppressed
	"Coosa County, AL"	"01037"	"2009"	"2009"	Suppressed	9457	Suppressed
	"Coosa County, AL"	"01037"	"2010"	"2010"	Suppressed	9569	Suppressed
	"Coosa County, AL"	"01037"	"2011"	"2011"	Suppressed	9223	Suppressed
	"Coosa County, AL"	"01037"	"2012"	"2012"	Suppressed	9006	Suppressed
	"Coosa County, AL"	"01037"	"2013"	"2013"	Suppressed	8919	Suppressed
	"Coosa County, AL"	"01037"	"2014"	"2014"	Suppressed	8869	Suppressed
	"Coosa County, AL"	"01037"	"2015"	"2015"	Suppressed	8665	Suppressed
	"Coosa County, AL"	"01037"	"2016"	"2016"	Suppressed	8472	Suppressed
	"Covington County, AL"	"01039"	"2009"	"2009"	Suppressed	30768	Suppressed
	"Covington County, AL"	"01039"	"2010"	"2010"	Suppressed	30826	Suppressed
	"Covington County, AL"	"01039"	"2011"	"2011"	Suppressed	30991	Suppressed
	"Covington County, AL"	"01039"	"2012"	"2012"	Suppressed	30700	Suppressed
	"Covington County, AL"	"01039"	"2013"	"2013"	Suppressed	30473	Suppressed
	"Covington County, AL"	"01039"	"2014"	"2014"	Suppressed	30416	Suppressed
	"Covington County, AL"	"01039"	"2015"	"2015"	Suppressed	30265	Suppressed
	"Covington County, AL"	"01039"	"2016"	"2016"	Suppressed	29831	Suppressed
	"Crenshaw County, AL"	"01041"	"2009"	"2009"	Suppressed	11799	Suppressed
	"Crenshaw County, AL"	"01041"	"2010"	"2010"	Suppressed	11696	Suppressed
	"Crenshaw County, AL"	"01041"	"2011"	"2011"	Suppressed	11689	Suppressed
	"Crenshaw County, AL"	"01041"	"2012"	"2012"	Suppressed	11736	Suppressed
	"Crenshaw County, AL"	"01041"	"2013"	"2013"	Suppressed	11537	Suppressed
	"Crenshaw County, AL"	"01041"	"2014"	"2014"	Suppressed	11468	Suppressed
	"Crenshaw County, AL"	"01041"	"2015"	"2015"	Suppressed	11435	Suppressed
	"Crenshaw County, AL"	"01041"	"2016"	"2016"	Suppressed	11326	Suppressed
	"Cullman County, AL"	"01043"	"2009"	"2009"	15	67751	Unreliable
	"Cullman County, AL"	"01043"	"2010"	"2010"	10	67596	Unreliable
	"Cullman County, AL"	"01043"	"2011"	"2011"	Suppressed	67478	Suppressed
	"Cullman County, AL"	"01043"	"2012"	"2012"	14	66877	Unreliable
	"Cullman County, AL"	"01043"	"2013"	"2013"	Suppressed	66875	Suppressed
	"Cullman County, AL"	"01043"	"2014"	"2014"	Suppressed	66965	Suppressed
	"Cullman County, AL"	"01043"	"2015"	"2015"	10	67304	Unreliable
	"Cullman County, AL"	"01043"	"2016"	"2016"	12	67427	Unreliable
	"Dale County, AL"	"01045"	"2009"	"2009"	Suppressed	43107	Suppressed
	"Dale County, AL"	"01045"	"2010"	"2010"	Suppressed	43492	Suppressed
	"Dale County, AL"	"01045"	"2011"	"2011"	Suppressed	43142	Suppressed
	"Dale County, AL"	"01045"	"2012"	"2012"	Suppressed	43222	Suppressed
	"Dale County, AL"	"01045"	"2013"	"2013"	Suppressed	42451	Suppressed
	"Dale County, AL"	"01045"	"2014"	"2014"	Suppressed	41873	Suppressed
	"Dale County, AL"	"01045"	"2015"	"2015"	Suppressed	41760	Suppressed
	"Dale County, AL"	"01045"	"2016"	"2016"	Suppressed	41267	Suppressed
	"Dallas County, AL"	"01047"	"2009"	"2009"	Suppressed	37632	Suppressed
	"Dallas County, AL"	"01047"	"2010"	"2010"	Suppressed	37655	Suppressed
	"Dallas County, AL"	"01047"	"2011"	"2011"	Suppressed	37033	Suppressed
	"Dallas County, AL"	"01047"	"2012"	"2012"	10	36529	Unreliable
	"Dallas County, AL"	"01047"	"2013"	"2013"	Suppressed	35576	Suppressed
	"Dallas County, AL"	"01047"	"2014"	"2014"	Suppressed	35196	Suppressed
	"Dallas County, AL"	"01047"	"2015"	"2015"	Suppressed	34440	Suppressed
	"Dallas County, AL"	"01047"	"2016"	"2016"	Suppressed	33275	Suppressed
	"DeKalb County, AL"	"01049"	"2009"	"2009"	Suppressed	61080	Suppressed
	"DeKalb County, AL"	"01049"	"2010"	"2010"	Suppressed	61234	Suppressed
	"DeKalb County, AL"	"01049"	"2011"	"2011"	Suppressed	61339	Suppressed
	"DeKalb County, AL"	"01049"	"2012"	"2012"	Suppressed	60556	Suppressed
	"DeKalb County, AL"	"01049"	"2013"	"2013"	Suppressed	60247	Suppressed
	"DeKalb County, AL"	"01049"	"2014"	"2014"	Suppressed	59906	Suppressed
	"DeKalb County, AL"	"01049"	"2015"	"2015"	Suppressed	59747	Suppressed
	"DeKalb County, AL"	"01049"	"2016"	"2016"	10	59262	Unreliable
	"Elmore County, AL"	"01051"	"2009"	"2009"	Suppressed	69366	Suppressed
	"Elmore County, AL"	"01051"	"2010"	"2010"	Suppressed	69867	Suppressed
	"Elmore County, AL"	"01051"	"2011"	"2011"	Suppressed	70281	Suppressed
	"Elmore County, AL"	"01051"	"2012"	"2012"	Suppressed	70180	Suppressed
	"Elmore County, AL"	"01051"	"2013"	"2013"	Suppressed	70021	Suppressed
	"Elmore County, AL"	"01051"	"2014"	"2014"	11	69619	Unreliable
	"Elmore County, AL"	"01051"	"2015"	"2015"	Suppressed	69775	Suppressed
	"Elmore County, AL"	"01051"	"2016"	"2016"	Suppressed	69687	Suppressed
	"Escambia County, AL"	"01053"	"2009"	"2009"	Suppressed	32536	Suppressed
	"Escambia County, AL"	"01053"	"2010"	"2010"	Suppressed	32507	Suppressed
	"Escambia County, AL"	"01053"	"2011"	"2011"	Suppressed	32268	Suppressed
	"Escambia County, AL"	"01053"	"2012"	"2012"	Suppressed	32024	Suppressed
	"Escambia County, AL"	"01053"	"2013"	"2013"	Suppressed	31825	Suppressed
	"Escambia County, AL"	"01053"	"2014"	"2014"	Suppressed	31446	Suppressed
	"Escambia County, AL"	"01053"	"2015"	"2015"	Suppressed	31433	Suppressed
	"Escambia County, AL"	"01053"	"2016"	"2016"	Suppressed	31243	Suppressed
	"Etowah County, AL"	"01055"	"2009"	"2009"	12	87765	Unreliable
	"Etowah County, AL"	"01055"	"2010"	"2010"	15	87922	Unreliable
	"Etowah County, AL"	"01055"	"2011"	"2011"	Suppressed	87752	Suppressed
	"Etowah County, AL"	"01055"	"2012"	"2012"	15	87309	Unreliable
	"Etowah County, AL"	"01055"	"2013"	"2013"	17	86419	Unreliable
	"Etowah County, AL"	"01055"	"2014"	"2014"	11	85612	Unreliable
	"Etowah County, AL"	"01055"	"2015"	"2015"	15	84779	Unreliable
	"Etowah County, AL"	"01055"	"2016"	"2016"	11	83948	Unreliable
	"Fayette County, AL"	"01057"	"2009"	"2009"	Suppressed	14209	Suppressed
	"Fayette County, AL"	"01057"	"2010"	"2010"	Suppressed	14157	Suppressed
	"Fayette County, AL"	"01057"	"2011"	"2011"	Suppressed	14019	Suppressed
	"Fayette County, AL"	"01057"	"2012"	"2012"	Suppressed	13863	Suppressed
	"Fayette County, AL"	"01057"	"2013"	"2013"	Suppressed	13697	Suppressed
	"Fayette County, AL"	"01057"	"2014"	"2014"	Suppressed	13574	Suppressed
	"Fayette County, AL"	"01057"	"2015"	"2015"	Suppressed	13390	Suppressed
	"Fayette County, AL"	"01057"	"2016"	"2016"	Suppressed	13133	Suppressed
	"Franklin County, AL"	"01059"	"2009"	"2009"	Suppressed	26797	Suppressed
	"Franklin County, AL"	"01059"	"2010"	"2010"	Suppressed	26879	Suppressed
	"Franklin County, AL"	"01059"	"2011"	"2011"	Suppressed	27042	Suppressed
	"Franklin County, AL"	"01059"	"2012"	"2012"	Suppressed	26843	Suppressed
	"Franklin County, AL"	"01059"	"2013"	"2013"	Suppressed	26511	Suppressed
	"Franklin County, AL"	"01059"	"2014"	"2014"	Suppressed	26561	Suppressed
	"Franklin County, AL"	"01059"	"2015"	"2015"	Suppressed	26578	Suppressed
	"Franklin County, AL"	"01059"	"2016"	"2016"	Suppressed	26469	Suppressed
	"Geneva County, AL"	"01061"	"2009"	"2009"	Suppressed	21994	Suppressed
	"Geneva County, AL"	"01061"	"2010"	"2010"	Suppressed	22116	Suppressed
	"Geneva County, AL"	"01061"	"2011"	"2011"	Suppressed	22001	Suppressed
	"Geneva County, AL"	"01061"	"2012"	"2012"	Suppressed	21993	Suppressed
	"Geneva County, AL"	"01061"	"2013"	"2013"	Suppressed	21760	Suppressed
	"Geneva County, AL"	"01061"	"2014"	"2014"	Suppressed	21583	Suppressed
	"Geneva County, AL"	"01061"	"2015"	"2015"	Suppressed	21514	Suppressed
	"Geneva County, AL"	"01061"	"2016"	"2016"	Suppressed	21336	Suppressed
	"Greene County, AL"	"01063"	"2009"	"2009"	Suppressed	7721	Suppressed
	"Greene County, AL"	"01063"	"2010"	"2010"	Suppressed	7591	Suppressed
	"Greene County, AL"	"01063"	"2011"	"2011"	Suppressed	7460	Suppressed
	"Greene County, AL"	"01063"	"2012"	"2012"	Suppressed	7390	Suppressed
	"Greene County, AL"	"01063"	"2013"	"2013"	Suppressed	7242	Suppressed
	"Greene County, AL"	"01063"	"2014"	"2014"	Suppressed	7020	Suppressed
	"Greene County, AL"	"01063"	"2015"	"2015"	Suppressed	6896	Suppressed
	"Greene County, AL"	"01063"	"2016"	"2016"	Suppressed	6783	Suppressed
	"Hale County, AL"	"01065"	"2009"	"2009"	Suppressed	13680	Suppressed
	"Hale County, AL"	"01065"	"2010"	"2010"	Suppressed	13390	Suppressed
	"Hale County, AL"	"01065"	"2011"	"2011"	Suppressed	12971	Suppressed
	"Hale County, AL"	"01065"	"2012"	"2012"	Suppressed	12873	Suppressed
	"Hale County, AL"	"01065"	"2013"	"2013"	Suppressed	12809	Suppressed
	"Hale County, AL"	"01065"	"2014"	"2014"	Suppressed	12557	Suppressed
	"Hale County, AL"	"01065"	"2015"	"2015"	Suppressed	12389	Suppressed
	"Hale County, AL"	"01065"	"2016"	"2016"	Suppressed	12183	Suppressed
	"Henry County, AL"	"01067"	"2009"	"2009"	Suppressed	14215	Suppressed
	"Henry County, AL"	"01067"	"2010"	"2010"	Suppressed	14258	Suppressed
	"Henry County, AL"	"01067"	"2011"	"2011"	Suppressed	14257	Suppressed
	"Henry County, AL"	"01067"	"2012"	"2012"	Suppressed	13963	Suppressed
	"Henry County, AL"	"01067"	"2013"	"2013"	Suppressed	13826	Suppressed
	"Henry County, AL"	"01067"	"2014"	"2014"	Suppressed	13621	Suppressed
	"Henry County, AL"	"01067"	"2015"	"2015"	Suppressed	13557	Suppressed
	"Henry County, AL"	"01067"	"2016"	"2016"	Suppressed	13402	Suppressed
	"Houston County, AL"	"01069"	"2009"	"2009"	Suppressed	86218	Suppressed
	"Houston County, AL"	"01069"	"2010"	"2010"	Suppressed	86872	Suppressed
	"Houston County, AL"	"01069"	"2011"	"2011"	Suppressed	87214	Suppressed
	"Houston County, AL"	"01069"	"2012"	"2012"	Suppressed	87657	Suppressed
	"Houston County, AL"	"01069"	"2013"	"2013"	Suppressed	87490	Suppressed
	"Houston County, AL"	"01069"	"2014"	"2014"	10	87403	Unreliable
	"Houston County, AL"	"01069"	"2015"	"2015"	Suppressed	87026	Suppressed
	"Houston County, AL"	"01069"	"2016"	"2016"	11	86542	Unreliable
	"Jackson County, AL"	"01071"	"2009"	"2009"	Suppressed	44834	Suppressed
	"Jackson County, AL"	"01071"	"2010"	"2010"	Suppressed	44454	Suppressed
	"Jackson County, AL"	"01071"	"2011"	"2011"	11	44170	Unreliable
	"Jackson County, AL"	"01071"	"2012"	"2012"	Suppressed	43719	Suppressed
	"Jackson County, AL"	"01071"	"2013"	"2013"	Suppressed	43388	Suppressed
	"Jackson County, AL"	"01071"	"2014"	"2014"	Suppressed	42889	Suppressed
	"Jackson County, AL"	"01071"	"2015"	"2015"	Suppressed	42442	Suppressed
	"Jackson County, AL"	"01071"	"2016"	"2016"	Suppressed	42017	Suppressed
	"Jefferson County, AL"	"01073"	"2009"	"2009"	86	572282	15.03
	"Jefferson County, AL"	"01073"	"2010"	"2010"	79	572023	13.81
	"Jefferson County, AL"	"01073"	"2011"	"2011"	86	571590	15.05
	"Jefferson County, AL"	"01073"	"2012"	"2012"	73	570410	12.80
	"Jefferson County, AL"	"01073"	"2013"	"2013"	73	567788	12.86
	"Jefferson County, AL"	"01073"	"2014"	"2014"	80	566418	14.12
	"Jefferson County, AL"	"01073"	"2015"	"2015"	84	563734	14.90
	"Jefferson County, AL"	"01073"	"2016"	"2016"	98	560179	17.49
	"Lamar County, AL"	"01075"	"2009"	"2009"	Suppressed	11964	Suppressed
	"Lamar County, AL"	"01075"	"2010"	"2010"	Suppressed	11832	Suppressed
	"Lamar County, AL"	"01075"	"2011"	"2011"	Suppressed	11581	Suppressed
	"Lamar County, AL"	"01075"	"2012"	"2012"	Suppressed	11444	Suppressed
	"Lamar County, AL"	"01075"	"2013"	"2013"	Suppressed	11404	Suppressed
	"Lamar County, AL"	"01075"	"2014"	"2014"	Suppressed	11201	Suppressed
	"Lamar County, AL"	"01075"	"2015"	"2015"	Suppressed	10966	Suppressed
	"Lamar County, AL"	"01075"	"2016"	"2016"	Suppressed	10961	Suppressed
	"Lauderdale County, AL"	"01077"	"2009"	"2009"	15	77152	Unreliable
	"Lauderdale County, AL"	"01077"	"2010"	"2010"	14	77156	Unreliable
	"Lauderdale County, AL"	"01077"	"2011"	"2011"	Suppressed	76942	Suppressed
	"Lauderdale County, AL"	"01077"	"2012"	"2012"	12	76300	Unreliable
	"Lauderdale County, AL"	"01077"	"2013"	"2013"	Suppressed	76194	Suppressed
	"Lauderdale County, AL"	"01077"	"2014"	"2014"	Suppressed	76118	Suppressed
	"Lauderdale County, AL"	"01077"	"2015"	"2015"	Suppressed	75293	Suppressed
	"Lauderdale County, AL"	"01077"	"2016"	"2016"	Suppressed	74694	Suppressed
	"Lawrence County, AL"	"01079"	"2009"	"2009"	Suppressed	29408	Suppressed
	"Lawrence County, AL"	"01079"	"2010"	"2010"	Suppressed	29340	Suppressed
	"Lawrence County, AL"	"01079"	"2011"	"2011"	Suppressed	28945	Suppressed
	"Lawrence County, AL"	"01079"	"2012"	"2012"	Suppressed	28494	Suppressed
	"Lawrence County, AL"	"01079"	"2013"	"2013"	Suppressed	28097	Suppressed
	"Lawrence County, AL"	"01079"	"2014"	"2014"	Suppressed	27851	Suppressed
	"Lawrence County, AL"	"01079"	"2015"	"2015"	Suppressed	27362	Suppressed
	"Lawrence County, AL"	"01079"	"2016"	"2016"	Suppressed	27375	Suppressed
	"Lee County, AL"	"01081"	"2009"	"2009"	11	126162	Unreliable
