"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Chambers County, AL"	"01017"	"2011"	"2011"	Suppressed	14047	Suppressed
	"Chambers County, AL"	"01017"	"2012"	"2012"	Suppressed	13827	Suppressed
	"Chambers County, AL"	"01017"	"2013"	"2013"	Suppressed	13824	Suppressed
	"Chambers County, AL"	"01017"	"2014"	"2014"	12	13663	Unreliable
	"Chambers County, AL"	"01017"	"2015"	"2015"	13	13586	Unreliable
	"Chambers County, AL"	"01017"	"2016"	"2016"	Suppressed	13339	Suppressed
	"Cherokee County, AL"	"01019"	"2009"	"2009"	Suppressed	11295	Suppressed
	"Cherokee County, AL"	"01019"	"2010"	"2010"	Suppressed	11323	Suppressed
	"Cherokee County, AL"	"01019"	"2011"	"2011"	Suppressed	11296	Suppressed
	"Cherokee County, AL"	"01019"	"2012"	"2012"	Suppressed	11082	Suppressed
	"Cherokee County, AL"	"01019"	"2013"	"2013"	Suppressed	10973	Suppressed
	"Cherokee County, AL"	"01019"	"2014"	"2014"	Suppressed	10776	Suppressed
	"Cherokee County, AL"	"01019"	"2015"	"2015"	Suppressed	10658	Suppressed
	"Cherokee County, AL"	"01019"	"2016"	"2016"	Suppressed	10543	Suppressed
	"Chilton County, AL"	"01021"	"2009"	"2009"	Suppressed	17294	Suppressed
	"Chilton County, AL"	"01021"	"2010"	"2010"	Suppressed	17401	Suppressed
	"Chilton County, AL"	"01021"	"2011"	"2011"	Suppressed	17502	Suppressed
	"Chilton County, AL"	"01021"	"2012"	"2012"	Suppressed	17367	Suppressed
	"Chilton County, AL"	"01021"	"2013"	"2013"	Suppressed	17524	Suppressed
	"Chilton County, AL"	"01021"	"2014"	"2014"	Suppressed	17477	Suppressed
	"Chilton County, AL"	"01021"	"2015"	"2015"	Suppressed	17422	Suppressed
	"Chilton County, AL"	"01021"	"2016"	"2016"	Suppressed	17426	Suppressed
	"Choctaw County, AL"	"01023"	"2009"	"2009"	Suppressed	5834	Suppressed
	"Choctaw County, AL"	"01023"	"2010"	"2010"	Suppressed	5806	Suppressed
	"Choctaw County, AL"	"01023"	"2011"	"2011"	Suppressed	5655	Suppressed
	"Choctaw County, AL"	"01023"	"2012"	"2012"	Suppressed	5583	Suppressed
	"Choctaw County, AL"	"01023"	"2013"	"2013"	Suppressed	5479	Suppressed
	"Choctaw County, AL"	"01023"	"2014"	"2014"	Suppressed	5407	Suppressed
	"Choctaw County, AL"	"01023"	"2015"	"2015"	Suppressed	5327	Suppressed
	"Choctaw County, AL"	"01023"	"2016"	"2016"	Suppressed	5216	Suppressed
	"Clarke County, AL"	"01025"	"2009"	"2009"	Suppressed	10478	Suppressed
	"Clarke County, AL"	"01025"	"2010"	"2010"	Suppressed	10410	Suppressed
	"Clarke County, AL"	"01025"	"2011"	"2011"	Suppressed	10348	Suppressed
	"Clarke County, AL"	"01025"	"2012"	"2012"	Suppressed	10072	Suppressed
	"Clarke County, AL"	"01025"	"2013"	"2013"	Suppressed	10062	Suppressed
	"Clarke County, AL"	"01025"	"2014"	"2014"	Suppressed	9930	Suppressed
	"Clarke County, AL"	"01025"	"2015"	"2015"	Suppressed	9798	Suppressed
	"Clarke County, AL"	"01025"	"2016"	"2016"	Suppressed	9672	Suppressed
	"Clay County, AL"	"01027"	"2009"	"2009"	Suppressed	5719	Suppressed
	"Clay County, AL"	"01027"	"2010"	"2010"	Suppressed	5770	Suppressed
	"Clay County, AL"	"01027"	"2011"	"2011"	Suppressed	5662	Suppressed
	"Clay County, AL"	"01027"	"2012"	"2012"	Suppressed	5495	Suppressed
	"Clay County, AL"	"01027"	"2013"	"2013"	Suppressed	5482	Suppressed
	"Clay County, AL"	"01027"	"2014"	"2014"	Suppressed	5500	Suppressed
	"Clay County, AL"	"01027"	"2015"	"2015"	Suppressed	5467	Suppressed
	"Clay County, AL"	"01027"	"2016"	"2016"	Suppressed	5355	Suppressed
	"Cleburne County, AL"	"01029"	"2009"	"2009"	Suppressed	6205	Suppressed
	"Cleburne County, AL"	"01029"	"2010"	"2010"	Suppressed	6262	Suppressed
	"Cleburne County, AL"	"01029"	"2011"	"2011"	Suppressed	6177	Suppressed
	"Cleburne County, AL"	"01029"	"2012"	"2012"	Suppressed	6061	Suppressed
	"Cleburne County, AL"	"01029"	"2013"	"2013"	Suppressed	6045	Suppressed
	"Cleburne County, AL"	"01029"	"2014"	"2014"	Suppressed	5951	Suppressed
	"Cleburne County, AL"	"01029"	"2015"	"2015"	Suppressed	5905	Suppressed
	"Cleburne County, AL"	"01029"	"2016"	"2016"	Suppressed	5882	Suppressed
	"Coffee County, AL"	"01031"	"2009"	"2009"	Suppressed	19217	Suppressed
	"Coffee County, AL"	"01031"	"2010"	"2010"	Suppressed	19449	Suppressed
	"Coffee County, AL"	"01031"	"2011"	"2011"	Suppressed	19686	Suppressed
	"Coffee County, AL"	"01031"	"2012"	"2012"	Suppressed	19986	Suppressed
	"Coffee County, AL"	"01031"	"2013"	"2013"	Suppressed	19876	Suppressed
	"Coffee County, AL"	"01031"	"2014"	"2014"	Suppressed	19982	Suppressed
	"Coffee County, AL"	"01031"	"2015"	"2015"	Suppressed	20040	Suppressed
	"Coffee County, AL"	"01031"	"2016"	"2016"	Suppressed	19992	Suppressed
	"Colbert County, AL"	"01033"	"2009"	"2009"	Suppressed	22546	Suppressed
	"Colbert County, AL"	"01033"	"2010"	"2010"	Suppressed	22413	Suppressed
	"Colbert County, AL"	"01033"	"2011"	"2011"	Suppressed	22344	Suppressed
	"Colbert County, AL"	"01033"	"2012"	"2012"	Suppressed	22126	Suppressed
	"Colbert County, AL"	"01033"	"2013"	"2013"	Suppressed	21925	Suppressed
	"Colbert County, AL"	"01033"	"2014"	"2014"	Suppressed	21765	Suppressed
	"Colbert County, AL"	"01033"	"2015"	"2015"	Suppressed	21642	Suppressed
	"Colbert County, AL"	"01033"	"2016"	"2016"	Suppressed	21416	Suppressed
	"Conecuh County, AL"	"01035"	"2009"	"2009"	Suppressed	5458	Suppressed
	"Conecuh County, AL"	"01035"	"2010"	"2010"	Suppressed	5474	Suppressed
	"Conecuh County, AL"	"01035"	"2011"	"2011"	Suppressed	5375	Suppressed
	"Conecuh County, AL"	"01035"	"2012"	"2012"	Suppressed	5198	Suppressed
	"Conecuh County, AL"	"01035"	"2013"	"2013"	Suppressed	5127	Suppressed
	"Conecuh County, AL"	"01035"	"2014"	"2014"	Suppressed	5028	Suppressed
	"Conecuh County, AL"	"01035"	"2015"	"2015"	Suppressed	4957	Suppressed
	"Conecuh County, AL"	"01035"	"2016"	"2016"	Suppressed	4804	Suppressed
	"Coosa County, AL"	"01037"	"2009"	"2009"	Suppressed	5148	Suppressed
	"Coosa County, AL"	"01037"	"2010"	"2010"	Suppressed	5198	Suppressed
	"Coosa County, AL"	"01037"	"2011"	"2011"	Suppressed	5056	Suppressed
	"Coosa County, AL"	"01037"	"2012"	"2012"	Suppressed	4954	Suppressed
	"Coosa County, AL"	"01037"	"2013"	"2013"	Suppressed	4927	Suppressed
	"Coosa County, AL"	"01037"	"2014"	"2014"	Suppressed	4941	Suppressed
	"Coosa County, AL"	"01037"	"2015"	"2015"	Suppressed	4854	Suppressed
	"Coosa County, AL"	"01037"	"2016"	"2016"	Suppressed	4745	Suppressed
	"Covington County, AL"	"01039"	"2009"	"2009"	Suppressed	15212	Suppressed
	"Covington County, AL"	"01039"	"2010"	"2010"	Suppressed	15253	Suppressed
	"Covington County, AL"	"01039"	"2011"	"2011"	Suppressed	15294	Suppressed
	"Covington County, AL"	"01039"	"2012"	"2012"	Suppressed	14942	Suppressed
	"Covington County, AL"	"01039"	"2013"	"2013"	Suppressed	14881	Suppressed
